date,grade,qualifier,prize,auction_house,seller,sale_type,psa_certification,img_url,lot_url
4/19/2020,9.0,,7200.0,eBay,rwasson1goccadedu,Auction,45152634,https://d1w8cc2yygc27j.cloudfront.net/7186873808241704535/-3393745524426083238.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3506966
4/17/2020,3.0,,1575.0,eBay,jgallo,Auction,45971375,https://d1w8cc2yygc27j.cloudfront.net/11918535649599391/7762768260073102294.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3500139
4/17/2020,9.0,,8013.51,eBay,trainer4272,Buy It Now,1451236,https://d1w8cc2yygc27j.cloudfront.net/-8472610149322901077/1210524301477283371.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3491966
4/15/2020,9.0,,10995.0,eBay,iwc_2004,Buy It Now,5368520,https://d1w8cc2yygc27j.cloudfront.net/3291377724006770876/-7925069013656341376.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3550410
4/12/2020,9.0,,8499.0,eBay,elkinjae,Buy It Now,1445261,https://d1w8cc2yygc27j.cloudfront.net/1871540263972428398/-902944323704304764.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3501998
4/11/2020,7.0,,3199.99,eBay,kg_collects,Best Offer,43583007,https://d1w8cc2yygc27j.cloudfront.net/2447680198231496044/7589662689112692683.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3544642
3/30/2020,9.0,,6000.0,eBay,pwcc_auctions,Auction,21350657,https://d1w8cc2yygc27j.cloudfront.net/-2603484704042948167/-6925771285185738197.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3430471
3/26/2020,8.0,,5169.04,eBay,cptnjelly,Best Offer,24489868,https://d1w8cc2yygc27j.cloudfront.net/-3753627944664027585/1142842731735643050.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3429199
3/23/2020,7.0,,2699.99,eBay,cornellguy2012,Buy It Now,2281652,https://d1w8cc2yygc27j.cloudfront.net/6295397647900378378/-4009442687791170927.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3416550
3/21/2020,5.0,,2550.0,eBay,penn4191,Auction,25388772,https://d1w8cc2yygc27j.cloudfront.net/-979509824787343531/6102904976725208258.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3403782
3/20/2020,9.0,,9999.0,eBay,habbyshobbies,Best Offer,26470913,https://d1w8cc2yygc27j.cloudfront.net/4989666285351745776/-6679356579730259845.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3413626
3/4/2020,9.0,,6500.0,eBay,lunistrella,Best Offer,27690830,https://d1w8cc2yygc27j.cloudfront.net/6256758753385631666/-2036020739288446512.jpg,https://www.psacard.com/auctionprices/tcg-cards/1999-pokemon-game/charizard-holo/auction/3359004
